ds,y,SMA,RSI,MACD,MOM,,Not Adjusted
4/7/16,103.068192,108.362,66.9386,2.3581,3.47,,
4/6/16,105.366203,108.015,68.75,2.3053,4.98,,
4/5/16,104.274162,107.517,66.6621,2.2342,3.58,,
4/4/16,105.518127,107.159,72.145,2.1553,4.08,,
4/1/16,104.445091,106.751,67.857,2.0604,3.26,,
3/31/16,103.495514,106.425,73.7104,1.9788,5.11,,
3/30/16,104.036758,105.914,71.1619,1.8911,4.69,,
3/29/16,102.251556,105.445,58.4117,1.8321,2.98,,
3/28/16,99.887093,105.147,66.1867,1.8035,3.76,,
3/24/16,100.342873,104.771,64.1353,1.7367,4.06,,
3/23/16,100.779694,104.365,71.5839,1.6492,5.17,,
3/22/16,101.339943,103.848,67.4391,1.5292,4.47,,
3/21/16,100.570778,103.401,72.7165,1.3987,3.54,,
3/18/16,100.580276,103.047,75.9413,1.2369,3.97,,
3/17/16,100.466324,102.65,73.8542,1.0609,4.94,,
3/16/16,100.627762,102.156,71.3739,0.8919,4.1,,
3/15/16,99.307831,101.746,69.5148,0.7314,6.31,,
3/14/16,97.351677,101.115,62.6249,0.5778,5.05,,
3/11/16,97.104797,100.61,64.7449,0.4341,5.04,,
3/10/16,96.069733,100.106,61.8192,0.2683,5.36,,
3/9/16,96.022263,99.57,61.4725,0.0911,7.33,,
3/8/16,95.936798,98.837,59.7282,-0.1098,4.38,,
3/7/16,96.734444,98.399,68.1656,-0.3339,6.08,,
3/4/16,97.816986,97.791,68.1152,-0.59,6.37,,
3/3/16,96.383095,97.154,63.4593,-0.8361,1.74,,
3/2/16,95.670914,96.98,63.2706,-1.0483,3.84,,
3/1/16,95.461998,96.596,54.6574,-1.2372,2.63,,
2/29/16,91.815598,96.333,51.8503,-1.3788,2.67,,
2/26/16,92.02449,96.066,53.1242,-1.5103,3.41,,
2/25/16,91.882057,95.725,49.3351,-1.6399,0.13,,
2/24/16,91.255333,95.712,41.7007,-1.7524,-0.31,,
2/23/16,89.91642,95.743,49.5578,-1.8636,3.27,,
2/22/16,91.995995,95.416,49.2377,-2.0223,-0.21,,
2/19/16,91.198341,95.437,48.2189,-2.1888,0.14,,
2/18/16,91.407272,95.423,57.7801,-2.3634,3.84,,
2/17/16,93.173508,95.039,51.1142,-2.5522,1.25,,
2/16/16,91.768089,94.914,45.1925,-2.6841,-1.45,,
2/12/16,89.251686,95.059,42.0124,-2.7789,-0.6,,
2/11/16,88.976318,95.119,40.5154,-2.8581,0,,
2/10/16,89.517586,95.119,46.2358,-2.9371,-0.12,,
2/9/16,90.201294,95.131,40.4445,-3.0298,-5.64,,
2/8/16,90.220276,95.695,36.0311,-3.093,-8.39,,
2/5/16,89.28019,96.534,44.7541,-3.1565,-2.11,,
2/4/16,91.73011,96.745,42.3067,-3.2558,-1.2,,
2/3/16,90.998932,96.865,39.1452,-3.3291,-0.1,,
2/2/16,89.232796,96.875,40.1113,-3.3835,-2.99,,
2/1/16,91.074501,97.174,42.4697,-3.4372,0.27,,
1/29/16,91.93396,97.147,37.1483,-3.4868,-3.17,,
1/28/16,88.864449,97.464,33.8715,-3.5115,-6.53,,
1/27/16,88.231659,98.117,37.8696,-3.55,-4.51,,
1/26/16,94.43679,98.568,46.3896,-3.6453,0.96,,
1/25/16,93.917336,98.472,50.5755,-3.7792,2.97,,
1/22/16,95.787369,98.175,42.0168,-3.8773,-0.05,,
1/21/16,90.951736,98.18,36.6535,-3.8838,-3.5,,
1/20/16,91.41452,98.53,29.3065,-3.8309,-10.65,,
1/19/16,91.291718,99.595,35.5782,-3.7419,-4.2,,
1/15/16,91.735634,100.015,26.0713,-3.6666,-10.81,,
1/14/16,93.992889,101.096,29.155,-3.5487,-10.62,,
1/13/16,91.981194,102.158,34.0098,-3.4425,-6.64,,
1/12/16,94.408447,102.822,34.5139,-3.3316,-7.04,,
1/11/16,93.057869,103.526,27.9075,-3.1753,-10.03,,
1/8/16,91.575073,104.529,26.1245,-2.9657,-8.72,,
1/7/16,91.093399,105.401,26.3057,-2.7403,-8.72,,
1/6/16,95.107361,106.273,28.9167,-2.5302,-6.72,,
1/5/16,97.00573,106.945,38.382,-2.3685,-3.16,,
1/4/16,99.499107,107.261,25.0176,-2.2592,-9.41,,
12/31/15,99.414101,108.202,34.4373,-2.1188,-4.06,,
12/30/15,101.359718,108.608,39.174,-2.029,-3.36,,
12/29/15,102.700844,108.944,30.2667,-1.9229,-5.22,,
12/28/15,100.887466,109.466,31.9018,-1.7671,-7.6,,
12/24/15,102.030258,110.226,35.7971,-1.5935,-7.04,,
12/23/15,102.578056,110.93,25.7913,-1.3961,-10.37,,
12/22/15,101.274696,111.967,26.066,-1.1474,-10.12,,
12/21/15,101.369141,112.979,25.4059,-0.8866,-11.7,,
12/18/15,100.141335,114.149,28.5188,-0.6293,-6.38,,
12/17/15,102.927505,114.787,36.1179,-0.4052,-4.53,,
12/16/15,105.156433,115.24,31.0683,-0.2138,-5.98,,
12/15/15,104.353638,115.838,33.2335,-0.0127,-6.81,,
12/14/15,106.233116,116.519,33.8186,0.1619,-5.81,,
12/11/15,106.894241,117.1,42.2068,0.3019,-3.1,,
12/10/15,109.718185,117.41,45.0465,0.3815,-3.17,,
12/9/15,109.198723,117.727,50.8415,0.436,0.31,,
12/8/15,111.663773,117.696,50.4108,0.4687,-1.75,,
12/7/15,111.710999,117.871,55.7591,0.5064,-0.22,,
12/4/15,112.419334,117.893,41.6867,0.5474,-2.35,,
12/3/15,108.802063,118.128,46.2032,0.6294,0.79,,
12/2/15,109.822075,118.049,48.0629,0.6779,2.13,,
12/1/15,110.823204,117.836,54.8144,0.7033,7.37,,
11/30/15,111.729889,117.099,52.1076,0.7049,2.79,,
11/27/15,111.267105,116.82,53.2407,0.7143,2.03,,
11/25/15,111.474892,116.617,56.64,0.7184,2.84,,
11/24/15,112.277687,116.333,50.871,0.7241,0.43,,
11/23/15,111.210442,116.29,58.0431,0.7578,-1.69,,
11/20/15,112.674355,116.459,57.8501,0.7882,-1.91,,
11/19/15,112.183243,116.65,53.5665,0.863,-4.21,,
11/18/15,110.775986,117.071,47.8143,1.0033,-7.37,,
11/17/15,107.375931,117.808,45.0783,1.1998,-5.87,,
11/16/15,107.838699,118.395,31.4462,1.4256,-8.49,,
11/13/15,106.100891,119.244,41.4342,1.6619,-5.79,,
11/12/15,109.29319,119.823,45.0041,1.8105,-2.44,,
11/11/15,109.661514,120.067,45.3692,1.9099,-0.56,,
11/10/15,110.284859,120.123,47.0233,1.956,1.5,,
11/9/15,113.873817,119.973,62.8116,1.9232,2.88,,
11/6/15,114.336601,119.685,63.5208,1.7876,4.41,,
11/5/15,114.204384,119.244,66.8731,1.6099,7.52,,
11/4/15,114.733292,118.492,72.859,1.39,9.13,,
11/3/15,115.269333,117.579,68.1715,1.146,9.45,,
11/2/15,113.96212,116.634,66.0997,0.9215,9.07,,
10/30/15,112.382195,115.727,71.1758,0.6915,9.21,,
10/29/15,113.350861,114.806,66.4322,0.4519,7.77,,
10/28/15,112.165871,114.029,62.0925,0.2482,5.64,,
10/27/15,107.727036,113.465,57.8536,0.0619,4.58,,
10/26/15,108.413551,113.007,70.2349,-0.125,5.35,,
10/23/15,111.987206,112.472,66.9578,-0.336,6.7,,
10/22/15,108.620453,111.802,60.1817,-0.5001,4.14,,
10/21/15,106.984085,111.388,59.1314,-0.6119,2.26,,
10/20/15,106.993484,111.162,49.4606,-0.6931,0.71,,
10/19/15,105.075005,111.091,47.1768,-0.7294,0.92,,
10/16/15,104.426094,110.999,50.9362,-0.7612,3.77,,
10/15/15,105.19725,110.622,47.6817,-0.7994,1.86,,
10/14/15,103.645531,110.436,48.9186,-0.8227,1.12,,
10/13/15,105.131416,110.324,47.3127,-0.8447,-2.01,,
10/12/15,104.952744,110.525,53.4597,-0.8566,-1.12,,
10/9/15,105.441765,110.637,44.1205,-0.8664,-6.44,,
10/8/15,102.977829,111.281,44.6821,-0.8266,-3.06,,
10/7/15,104.18158,111.587,49.2886,-0.7836,-1.89,,
10/6/15,104.68,111.776,45.6792,-0.7372,-2.75,,
10/5/15,104.18158,112.051,43.2217,-0.6528,-3.79,,
10/2/15,103.80542,112.43,36.8063,-0.5456,-4.2,,
10/1/15,103.053055,112.85,39.0577,-0.4326,-6.59,,
9/30/15,103.730179,113.509,41.4243,-0.3693,-6.08,,
9/29/15,102.564018,114.117,47.7166,-0.3652,-3.1,,
9/28/15,105.742714,114.427,50.3565,-0.4293,-2.73,,
9/25/15,107.877502,114.7,57.6444,-0.5302,4.65,,
9/24/15,108.150215,114.235,49.5509,-0.6573,2.98,,
9/23/15,107.510735,113.937,50.5873,-0.7515,-0.13,,
9/22/15,106.645523,113.95,49.9677,-0.8687,1.73,,
9/21/15,108.347717,113.777,50.6305,-1.0061,4.7,,
9/18/15,106.692566,113.307,47.4736,-1.1737,-0.28,,
9/17/15,107.13456,113.335,54.9457,-1.3717,5.66,,
9/16/15,109.476234,112.769,56.3098,-1.6431,6.07,,
9/15/15,109.353989,112.162,55.7738,-1.926,3.8,,
